date,domain,source_ip,source_port,destination_ip,destination_port,status,prediction
2024-06-12 11:02:49,,120.232.239.13,20007,10.21.250.9,5212,ALLOW,Normal
2024-06-12 11:02:49,,120.232.239.13,20007,10.21.250.9,5212,ALLOW,Normal
2024-06-12 11:02:49,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:49,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:49,,116.130.196.135,443,10.21.250.9,5191,ALLOW,Normal
2024-06-12 11:02:49,,116.130.196.135,443,10.21.250.9,5191,ALLOW,Normal
2024-06-12 11:02:49,,116.130.196.135,443,10.21.250.9,5192,ALLOW,Normal
2024-06-12 11:02:49,,116.130.196.135,443,10.21.250.9,5192,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:50,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:02:51,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:02:52,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:52,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:02:53,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:53,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:53,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,113.240.75.249,443,10.21.250.9,5282,ALLOW,Normal
2024-06-12 11:02:54,,120.241.118.152,20054,10.21.250.9,24978,ALLOW,Normal
2024-06-12 11:02:54,,120.241.118.152,20054,10.21.250.9,24934,ALLOW,Normal
2024-06-12 11:02:54,,116.162.172.37,9420,10.21.250.9,5046,ALLOW,Normal
2024-06-12 11:02:54,,116.162.172.37,9420,10.21.250.9,5046,ALLOW,Normal
2024-06-12 11:02:55,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:56,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:57,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:58,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:02:59,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:00,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:01,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:02,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:02,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:02,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.11,20007,10.21.250.9,5295,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:03,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:04,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5302,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:05,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5299,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:06,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.13,20007,10.21.250.9,5303,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,120.232.239.9,20007,10.21.250.9,5297,ALLOW,Normal
2024-06-12 11:03:07,,119.3.227.186,11114,10.21.250.9,14043,ALLOW,Normal
2024-06-12 11:03:07,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:03:07,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:03:07,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:03:08,,120.232.239.13,20007,10.21.250.9,5220,ALLOW,Normal
2024-06-12 11:03:08,,120.232.239.13,20007,10.21.250.9,5220,ALLOW,Normal
2024-06-12 11:03:08,,120.232.239.13,20007,10.21.250.9,5220,ALLOW,Normal
2024-06-12 11:03:08,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:03:08,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:09,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:09,,120.232.239.13,20007,10.21.250.9,5226,ALLOW,Normal
2024-06-12 11:03:09,,120.232.239.13,20007,10.21.250.9,5224,ALLOW,Normal
2024-06-12 11:03:09,,120.232.239.13,20007,10.21.250.9,5224,ALLOW,Normal
2024-06-12 11:03:09,,120.232.239.13,20007,10.21.250.9,5224,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.13,20007,10.21.250.9,5262,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:11,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:12,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,120.232.239.11,20007,10.21.250.9,5308,ALLOW,Normal
2024-06-12 11:03:13,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:03:13,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:03:13,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:13,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:14,,220.194.118.230,8080,10.21.250.9,38925,ALLOW,Normal
2024-06-12 11:03:14,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:14,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:15,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:03:15,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:03:15,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:03:15,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:03:15,,116.162.172.45,9415,10.21.250.9,45646,ALLOW,Normal
2024-06-12 11:03:15,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:03:15,,120.232.239.13,20007,10.21.250.9,5232,ALLOW,Normal
2024-06-12 11:03:17,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:17,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:18,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:18,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:18,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:03:18,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:03:18,,120.232.239.13,20007,10.21.250.9,5245,ALLOW,Normal
2024-06-12 11:03:20,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:20,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:20,,124.236.26.172,80,10.21.250.9,5306,ALLOW,Normal
2024-06-12 11:03:20,,124.236.26.172,80,10.21.250.9,5305,ALLOW,Normal
2024-06-12 11:03:20,,120.232.239.13,20007,10.21.250.9,5277,ALLOW,Normal
2024-06-12 11:03:20,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5256,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:21,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:22,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:22,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:22,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:22,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:23,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:23,,220.194.118.230,8080,10.21.250.9,38925,BLOCK,Bot
2024-06-12 11:03:24,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:24,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:24,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:24,,120.241.118.152,20054,10.21.250.9,24978,ALLOW,Normal
2024-06-12 11:03:24,,120.241.118.152,20054,10.21.250.9,24934,ALLOW,Normal
2024-06-12 11:03:24,,116.162.172.37,9420,10.21.250.9,5046,ALLOW,Normal
2024-06-12 11:03:26,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:26,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:26,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:26,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:27,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:27,,34.120.132.20,443,10.21.250.9,5330,ALLOW,Normal
2024-06-12 11:03:27,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:27,,120.232.239.13,20007,10.21.250.9,5293,ALLOW,Normal
2024-06-12 11:03:28,,120.232.239.11,20007,10.21.250.9,5288,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:29,,120.232.239.11,20007,10.21.250.9,5291,ALLOW,Normal
2024-06-12 11:03:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:30,,120.232.239.11,20007,10.21.250.9,5249,ALLOW,Normal
2024-06-12 11:03:32,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:03:32,,120.241.118.153,20054,10.21.250.9,24408,ALLOW,Normal
2024-06-12 11:03:32,,120.233.205.148,20007,10.21.250.9,5350,ALLOW,Normal
2024-06-12 11:03:32,,120.233.205.146,20007,10.21.250.9,5349,ALLOW,Normal
2024-06-12 11:03:32,,120.233.205.148,20007,10.21.250.9,5350,ALLOW,Normal
2024-06-12 11:03:32,,120.233.205.146,20007,10.21.250.9,5349,ALLOW,Normal
2024-06-12 11:03:32,,116.162.172.45,9415,10.21.250.9,45644,ALLOW,Normal
2024-06-12 11:03:33,,120.233.205.148,20007,10.21.250.9,5350,ALLOW,Normal
